Country Code,Country Name,Region,Income Group,Year,% of female pop. age 25+ with no education,% of female pop. age 25+ with primary schooling,% of female pop. age 25+ with secondary schooling,% of female pop. age 25+ with tertiary schooling,% of pop. age 25+ with no education,% of pop. age 25+ with primary schooling,% of pop. age 25+ with secondary schooling,% of pop. age 25+ with tertiary schooling,"Avg. years of primary schooling, age 25+, female","Avg. years of primary schooling, age 25+, total","Avg. years of secondary schooling, age 25+, female","Avg. years of secondary schooling, age 25+, total","Avg. years of tertiary schooling, age 25+, female","Avg. years of tertiary schooling, age 25+, total","Avg. years of total schooling, age 25+, female","Avg. years of total schooling, age 25+, total","Pop. in thousands, age 25+, female","Pop. in thousands, age 25+, total",Life Expectancy at birth
SVN,Slovenia,Europe & Central Asia,High income: OECD,2000,0.9,7.0,46.6,10.23,0.7,5.9,54.0,10.4,7.5,7.48,3.37,3.58,0.51,0.51,11.38,11.57,718.0,1374.0,75.4121951219512
SVN,Slovenia,Europe & Central Asia,High income: OECD,2005,0.79,5.23,49.69,12.0,0.65,4.43,56.33,11.74,7.14,7.09,3.84,4.05,0.6,0.58,11.58,11.72,745.0,1432.0,77.6121951219512
SVN,Slovenia,Europe & Central Asia,High income: OECD,2010,0.58,4.07,48.58,16.43,0.48,3.0,56.31,15.02,6.82,6.76,4.44,4.63,0.82,0.75,12.08,12.13,765.0,1478.0,79.4219512195122
SWE,Sweden,Europe & Central Asia,High income: OECD,1970,0.79,42.22,21.09,3.44,0.8,41.7,23.44,4.85,5.3,5.34,2.2,2.37,0.2,0.25,7.71,7.96,2617.0,5151.0,74.6492682926829
SWE,Sweden,Europe & Central Asia,High income: OECD,1975,1.18,34.8,28.5,5.72,1.24,35.59,32.2,8.02,5.41,5.43,3.01,3.19,0.33,0.41,8.75,9.02,2753.0,5398.0,74.9846341463415
SWE,Sweden,Europe & Central Asia,High income: OECD,1980,1.07,31.31,32.43,7.11,1.16,30.24,34.45,9.41,5.51,5.54,3.41,3.6,0.41,0.48,9.33,9.62,2849.0,5557.0,75.7409756097561
SWE,Sweden,Europe & Central Asia,High income: OECD,1985,1.18,26.94,35.58,8.56,1.36,26.19,36.96,10.61,5.58,5.6,3.78,3.91,0.48,0.54,9.84,10.05,2947.0,5722.0,76.6678048780488
SWE,Sweden,Europe & Central Asia,High income: OECD,1990,1.19,22.43,39.17,10.69,1.46,21.93,39.91,12.28,5.65,5.66,4.17,4.25,0.57,0.62,10.4,10.54,3012.0,5853.0,77.5368292682927
SWE,Sweden,Europe & Central Asia,High income: OECD,1995,1.27,18.75,42.66,12.04,1.75,18.45,41.97,14.02,5.72,5.71,4.5,4.53,0.64,0.71,10.87,10.95,3121.0,6071.0,78.7404878048781
SWE,Sweden,Europe & Central Asia,High income: OECD,2000,1.46,13.97,46.3,14.59,1.75,14.04,47.08,15.11,5.77,5.76,4.91,4.89,0.77,0.77,11.46,11.42,3188.0,6219.0,79.6439024390244
SWE,Sweden,Europe & Central Asia,High income: OECD,2005,1.49,7.65,48.87,19.05,1.66,8.2,51.05,17.79,5.85,5.85,5.44,5.34,1.0,0.9,12.29,12.09,3246.0,6344.0,80.5463414634146
SWE,Sweden,Europe & Central Asia,High income: OECD,2010,1.64,10.08,45.14,19.76,1.73,9.75,48.13,18.64,5.81,5.81,5.17,5.15,1.03,0.94,12.0,11.89,3295.0,6460.0,81.4512195121951
SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,1970,65.66,5.97,1.91,0.46,63.21,6.88,2.49,0.77,1.63,1.82,0.24,0.32,0.02,0.03,1.9,2.17,82.0,150.0,
SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,1975,56.3,8.3,1.4,1.08,53.6,9.2,2.2,1.44,2.13,2.36,0.32,0.43,0.05,0.06,2.5,2.85,95.0,171.0,
SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,1980,46.33,10.43,3.96,1.99,47.03,10.06,4.0,2.02,2.86,2.81,0.65,0.65,0.09,0.09,3.6,3.55,111.0,195.0,
SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,1985,38.3,10.94,8.89,3.65,42.32,10.58,6.36,2.72,3.57,3.19,1.12,0.88,0.16,0.12,4.86,4.19,130.0,231.0,
SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,1990,39.59,9.95,8.5,3.1,42.26,9.92,6.83,2.31,3.5,3.27,1.14,0.97,0.14,0.1,4.78,4.35,163.0,283.0,
SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,1995,42.61,9.86,7.75,2.39,44.17,9.67,6.72,1.68,3.35,3.21,1.06,0.96,0.11,0.07,4.52,4.24,175.0,320.0,
SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,2000,48.44,9.65,5.11,1.47,48.68,9.02,5.05,1.03,2.98,2.95,0.87,0.86,0.06,0.05,3.92,3.86,192.0,346.0,
SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,2005,56.31,10.05,2.58,0.01,55.66,8.72,3.08,0.02,2.46,2.51,0.55,0.62,0.0,0.0,3.0,3.13,188.0,339.0,
SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,2010,46.72,12.48,3.48,0.89,44.82,10.91,4.19,0.97,3.07,3.15,0.75,0.83,0.04,0.04,3.86,4.02,178.0,336.0,
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income: nonOECD,1970,,,,,,,,,,,,,,,,,,,
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income: nonOECD,1975,,,,,,,,,,,,,,,,,,,
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income: nonOECD,1980,,,,,,,,,,,,,,,,,,,
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income: nonOECD,1985,,,,,,,,,,,,,,,,,,,
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income: nonOECD,1990,,,,,,,,,,,,,,,,,,,
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income: nonOECD,1995,,,,,,,,,,,,,,,,,,,
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income: nonOECD,2000,,,,,,,,,,,,,,,,,,,
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income: nonOECD,2005,,,,,,,,,,,,,,,,,,,
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income: nonOECD,2010,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,Sub-Saharan Africa,Upper middle income,1970,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,Sub-Saharan Africa,Upper middle income,1975,,,,,,,,,,,,,,,,,,,
SYC,Seychelles,Sub-Saharan Africa,Upper middle income,1980,,,,,,,,,,,,,,,,,,,69.5975609756098
SYC,Seychelles,Sub-Saharan Africa,Upper middle income,1985,,,,,,,,,,,,,,,,,,,69.6975609756098
SYC,Seychelles,Sub-Saharan Africa,Upper middle income,1990,,,,,,,,,,,,,,,,,,,68.1073170731707
SYC,Seychelles,Sub-Saharan Africa,Upper middle income,1995,,,,,,,,,,,,,,,,,,,72.4829268292683
SYC,Seychelles,Sub-Saharan Africa,Upper middle income,2000,,,,,,,,,,,,,,,,,,,72.7780487804878
SYC,Seychelles,Sub-Saharan Africa,Upper middle income,2005,,,,,,,,,,,,,,,,,,,72.1317073170732
SYC,Seychelles,Sub-Saharan Africa,Upper middle income,2010,,,,,,,,,,,,,,,,,,,73.1975609756098
SYR,Syrian Arab Republic,Middle East & North Africa,Lower middle income,1970,87.5,1.28,0.67,0.24,68.6,3.72,1.13,0.84,0.41,1.02,0.13,0.3,0.01,0.04,0.55,1.36,1065.0,2131.0,58.814
SYR,Syrian Arab Republic,Middle East & North Africa,Lower middle income,1975,81.88,1.67,1.28,0.25,61.09,4.8,2.23,0.91,0.59,1.32,0.21,0.47,0.01,0.05,0.82,1.83,1216.0,2418.0,62.579
SYR,Syrian Arab Republic,Middle East & North Africa,Lower middle income,1980,75.16,2.18,2.09,0.57,52.96,6.1,3.47,1.44,0.87,1.73,0.33,0.67,0.03,0.07,1.24,2.47,1435.0,2818.0,65.774
SYR,Syrian Arab Republic,Middle East & North Africa,Lower middle income,1985,64.92,2.97,3.22,1.25,43.2,7.08,4.12,2.53,1.35,2.23,0.59,0.91,0.06,0.13,2.0,3.26,1717.0,3363.0,68.508
SYR,Syrian Arab Republic,Middle East & North Africa,Lower middle income,1990,53.97,3.82,4.32,1.75,34.51,8.0,4.84,3.21,1.9,2.7,0.86,1.11,0.09,0.16,2.85,3.97,2092.0,4090.0,70.553
SYR,Syrian Arab Republic,Middle East & North Africa,Lower middle income,1995,42.59,5.61,5.37,2.15,26.44,9.77,5.85,3.64,2.41,3.09,1.0,1.2,0.11,0.18,3.51,4.48,2556.0,5021.0,71.961
SYR,Syrian Arab Republic,Middle East & North Africa,Lower middle income,2000,31.34,7.8,4.13,1.78,21.96,11.36,5.14,3.54,2.94,3.29,1.04,1.12,0.09,0.18,4.06,4.58,3140.0,6184.0,73.11
SYR,Syrian Arab Republic,Middle East & North Africa,Lower middle income,2005,30.44,22.99,8.71,2.1,19.38,28.71,9.09,3.47,3.43,4.03,1.16,1.34,0.11,0.17,4.69,5.54,3876.0,7654.0,74.43
SYR,Syrian Arab Republic,Middle East & North Africa,Lower middle income,2010,30.54,29.17,14.31,2.94,20.87,33.31,15.6,4.14,3.77,4.32,1.48,1.72,0.15,0.21,5.4,6.25,4783.0,9492.0,72.108
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income: nonOECD,1970,,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income: nonOECD,1975,,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income: nonOECD,1980,,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income: nonOECD,1985,,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income: nonOECD,1990,,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income: nonOECD,1995,,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income: nonOECD,2000,,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income: nonOECD,2005,,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income: nonOECD,2010,,,,,,,,,,,,,,,,,,,
TCD,Chad,Sub-Saharan Africa,Low income,1970,,,,,,,,,,,,,,,,,,,41.344
TCD,Chad,Sub-Saharan Africa,Low income,1975,,,,,,,,,,,,,,,,,,,43.396
TCD,Chad,Sub-Saharan Africa,Low income,1980,,,,,,,,,,,,,,,,,,,44.793
TCD,Chad,Sub-Saharan Africa,Low income,1985,,,,,,,,,,,,,,,,,,,46.162
TCD,Chad,Sub-Saharan Africa,Low income,1990,,,,,,,,,,,,,,,,,,,47.019
TCD,Chad,Sub-Saharan Africa,Low income,1995,,,,,,,,,,,,,,,,,,,47.426
TCD,Chad,Sub-Saharan Africa,Low income,2000,,,,,,,,,,,,,,,,,,,47.713
TCD,Chad,Sub-Saharan Africa,Low income,2005,,,,,,,,,,,,,,,,,,,48.549
TCD,Chad,Sub-Saharan Africa,Low income,2010,,,,,,,,,,,,,,,,,,,50.89
TGO,Togo,Sub-Saharan Africa,Low income,1970,96.5,1.0,0.1,0.0,89.8,3.3,0.2,0.06,0.15,0.43,0.02,0.05,0.0,0.0,0.17,0.48,402.0,780.0,46.568
TGO,Togo,Sub-Saharan Africa,Low income,1975,92.63,1.77,0.41,0.15,83.17,4.54,1.0,0.44,0.33,0.77,0.09,0.23,0.01,0.02,0.43,1.02,452.0,872.0,49.537
TGO,Togo,Sub-Saharan Africa,Low income,1980,87.3,2.81,1.09,0.31,76.5,5.52,2.27,0.82,0.6,1.17,0.24,0.51,0.02,0.04,0.86,1.72,505.0,973.0,52.339
TGO,Togo,Sub-Saharan Africa,Low income,1985,83.26,4.03,1.64,0.39,69.73,7.21,3.61,1.1,0.83,1.57,0.34,0.75,0.02,0.06,1.19,2.37,601.0,1164.0,54.673
TGO,Togo,Sub-Saharan Africa,Low income,1990,78.88,5.49,2.5,0.43,63.94,8.78,5.48,1.19,1.08,1.93,0.47,1.0,0.02,0.06,1.58,2.99,705.0,1370.0,55.887
TGO,Togo,Sub-Saharan Africa,Low income,1995,72.63,9.01,3.13,0.45,56.76,13.19,6.63,1.28,1.42,2.34,0.55,1.12,0.02,0.06,2.0,3.53,809.0,1568.0,54.757
TGO,Togo,Sub-Saharan Africa,Low income,2000,67.6,12.74,3.93,0.45,51.62,17.44,7.73,1.35,1.73,2.68,0.64,1.23,0.02,0.07,2.4,3.98,974.0,1885.0,53.491
TGO,Togo,Sub-Saharan Africa,Low income,2005,65.07,15.38,3.98,0.45,49.87,19.41,8.26,1.53,1.92,2.84,0.69,1.32,0.02,0.08,2.63,4.23,1136.0,2203.0,54.602
TGO,Togo,Sub-Saharan Africa,Low income,2010,63.35,16.3,2.34,0.64,49.84,19.35,6.27,1.75,2.07,2.89,0.74,1.34,0.03,0.09,2.85,4.33,1334.0,2595.0,57.468
THA,Thailand,East Asia & Pacific,Upper middle income,1970,43.3,7.12,0.84,0.5,34.1,8.38,1.28,0.86,1.34,1.6,0.14,0.24,0.02,0.04,1.51,1.87,6655.0,13161.0,59.385
THA,Thailand,East Asia & Pacific,Upper middle income,1975,34.17,3.49,1.28,1.02,26.28,4.24,1.76,1.53,1.48,1.71,0.22,0.33,0.05,0.07,1.75,2.11,7702.0,15224.0,61.985
THA,Thailand,East Asia & Pacific,Upper middle income,1980,26.3,1.6,1.7,2.36,20.5,2.4,2.3,2.86,1.89,2.12,0.32,0.44,0.1,0.12,2.3,2.67,9159.0,18065.0,64.432
THA,Thailand,East Asia & Pacific,Upper middle income,1985,21.26,2.97,2.53,2.82,16.66,3.81,3.26,3.42,2.33,2.56,0.42,0.56,0.12,0.14,2.87,3.26,10880.0,21439.0,67.911
THA,Thailand,East Asia & Pacific,Upper middle income,1990,17.97,5.62,3.38,3.81,14.38,6.73,4.12,4.35,2.75,2.98,0.54,0.67,0.16,0.18,3.45,3.83,12936.0,25451.0,70.248
THA,Thailand,East Asia & Pacific,Upper middle income,1995,16.34,11.67,4.34,4.03,13.57,12.9,5.25,4.33,3.17,3.39,0.62,0.75,0.17,0.19,3.97,4.33,15522.0,30362.0,70.191
THA,Thailand,East Asia & Pacific,Upper middle income,2000,16.55,16.9,5.54,4.3,14.35,17.7,6.92,4.4,3.52,3.72,0.76,0.89,0.19,0.19,4.47,4.81,17898.0,34701.0,70.623
THA,Thailand,East Asia & Pacific,Upper middle income,2005,8.15,18.12,8.03,10.89,6.15,18.99,9.7,10.35,4.23,4.43,1.41,1.54,0.48,0.46,6.13,6.44,19726.0,38044.0,72.099
THA,Thailand,East Asia & Pacific,Upper middle income,2010,4.1,26.07,13.26,10.7,3.66,26.24,15.3,9.97,4.85,4.97,1.77,1.88,0.48,0.45,7.1,7.3,21483.0,41307.0,74.184
TJK,Tajikistan,Europe & Central Asia,Low income,1970,36.97,17.97,12.03,2.43,30.06,18.05,17.19,4.24,2.29,2.6,2.17,2.82,0.13,0.22,4.6,5.63,596.0,1137.0,54.007
TJK,Tajikistan,Europe & Central Asia,Low income,1975,30.78,17.2,16.42,3.14,24.01,16.84,22.34,5.32,2.57,2.87,2.76,3.46,0.17,0.27,5.5,6.61,654.0,1235.0,56.043
TJK,Tajikistan,Europe & Central Asia,Low income,1980,24.44,15.02,26.77,4.1,18.76,13.97,32.71,6.32,2.85,3.11,3.61,4.29,0.22,0.33,6.68,7.73,737.0,1424.0,57.108
TJK,Tajikistan,Europe & Central Asia,Low income,1985,18.33,13.53,33.48,4.81,13.73,12.2,39.46,7.33,3.16,3.36,4.37,5.0,0.25,0.37,7.78,8.73,867.0,1674.0,58.847
TJK,Tajikistan,Europe & Central Asia,Low income,1990,13.48,11.4,42.14,5.24,9.85,9.85,47.64,7.73,3.38,3.54,5.07,5.64,0.27,0.39,8.72,9.57,1029.0,2000.0,58.824
TJK,Tajikistan,Europe & Central Asia,Low income,1995,5.67,9.22,54.53,4.77,4.07,7.46,58.45,7.35,3.72,3.79,5.97,6.4,0.24,0.37,9.92,10.56,1101.0,2157.0,58.497
TJK,Tajikistan,Europe & Central Asia,Low income,2000,1.1,6.08,67.4,4.16,0.76,4.74,68.32,7.15,3.9,3.93,6.56,6.83,0.21,0.36,10.66,11.11,1181.0,2325.0,61.974
TJK,Tajikistan,Europe & Central Asia,Low income,2005,0.78,5.27,68.99,3.81,0.53,3.87,70.71,6.44,3.94,3.96,6.61,6.86,0.19,0.32,10.75,11.14,1300.0,2504.0,66.08
TJK,Tajikistan,Europe & Central Asia,Low income,2010,0.52,3.65,71.4,3.58,0.37,5.27,70.49,5.83,3.96,3.96,6.68,6.65,0.18,0.29,10.83,10.9,1498.0,2858.0,68.736
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,1970,,,,,,,,,,,,,,,,,,,58.472
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,1975,,,,,,,,,,,,,,,,,,,59.703
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,1980,,,,,,,,,,,,,,,,,,,60.999
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,1985,,,,,,,,,,,,,,,,,,,62.426
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,1990,,,,,,,,,,,,,,,,,,,62.81
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,1995,,,,,,,,,,,,,,,,,,,62.851
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,2000,,,,,,,,,,,,,,,,,,,63.613
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,2005,,,,,,,,,,,,,,,,,,,65.017
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,2010,,,,,,,,,,,,,,,,,,,66.657
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,1970,,,,,,,,,,,,,,,,,,,39.529
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,1975,,,,,,,,,,,,,,,,,,,35.092
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,1980,,,,,,,,,,,,,,,,,,,34.419
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,1985,,,,,,,,,,,,,,,,,,,43.482
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,1990,,,,,,,,,,,,,,,,,,,48.492
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,1995,,,,,,,,,,,,,,,,,,,53.538
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,2000,,,,,,,,,,,,,,,,,,,59.002
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,2005,,,,,,,,,,,,,,,,,,,63.882
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,2010,,,,,,,,,,,,,,,,,,,67.186
TON,Tonga,East Asia & Pacific,Upper middle income,1970,12.82,31.9,3.66,0.76,11.64,29.28,4.37,1.42,4.77,4.83,1.69,1.87,0.04,0.07,6.5,6.78,14.0,32.0,64.0
TON,Tonga,East Asia & Pacific,Upper middle income,1975,12.72,32.35,3.78,0.78,11.56,29.66,4.43,1.42,4.8,4.86,1.71,1.89,0.04,0.07,6.55,6.82,15.0,30.0,65.611
TON,Tonga,East Asia & Pacific,Upper middle income,1980,11.41,28.29,5.07,1.05,10.55,26.56,5.83,1.66,4.93,4.98,2.03,2.17,0.06,0.09,7.01,7.24,16.0,33.0,66.889
TON,Tonga,East Asia & Pacific,Upper middle income,1985,10.62,26.46,6.23,1.26,9.74,24.13,7.19,1.93,5.02,5.08,2.23,2.4,0.06,0.1,7.32,7.58,16.0,34.0,68.054
TON,Tonga,East Asia & Pacific,Upper middle income,1990,6.35,24.57,7.75,2.37,6.0,22.31,8.66,3.35,5.34,5.36,2.62,2.77,0.12,0.17,8.09,8.3,19.0,35.0,68.935
TON,Tonga,East Asia & Pacific,Upper middle income,1995,1.15,20.05,10.16,4.08,1.31,18.33,10.56,5.22,5.72,5.7,3.08,3.18,0.21,0.26,9.0,9.14,20.0,38.0,69.351
TON,Tonga,East Asia & Pacific,Upper middle income,2000,1.42,21.33,10.0,4.98,1.44,19.52,10.55,6.13,5.69,5.69,2.99,3.09,0.25,0.3,8.94,9.08,20.0,42.0,69.667
TON,Tonga,East Asia & Pacific,Upper middle income,2005,1.4,23.03,11.2,7.09,1.4,21.58,11.2,8.15,5.69,5.69,3.04,3.13,0.36,0.41,9.09,9.23,22.0,45.0,69.836
TON,Tonga,East Asia & Pacific,Upper middle income,2010,0.78,8.46,49.75,3.56,0.81,8.04,47.9,4.18,5.86,5.86,4.64,4.64,0.18,0.21,10.68,10.71,25.0,47.0,70.059
TTO,Trinidad and Tobago,Latin America & Caribbean,High income: nonOECD,1970,15.2,39.88,3.19,0.4,11.6,41.06,3.28,0.92,4.85,5.06,0.53,0.59,0.02,0.04,5.39,5.7,190.0,368.0,64.7
TTO,Trinidad and Tobago,Latin America & Caribbean,High income: nonOECD,1975,7.49,42.1,4.08,0.77,5.8,42.68,4.03,1.42,5.4,5.51,0.74,0.79,0.04,0.06,6.18,6.37,208.0,408.0,65.572
TTO,Trinidad and Tobago,Latin America & Caribbean,High income: nonOECD,1980,1.3,42.4,4.1,1.47,1.3,42.6,4.0,2.31,5.86,5.87,0.97,1.0,0.07,0.1,6.9,6.98,235.0,462.0,66.533
TTO,Trinidad and Tobago,Latin America & Caribbean,High income: nonOECD,1985,3.99,47.29,6.77,1.65,3.2,49.0,6.49,2.4,6.11,6.2,1.21,1.23,0.08,0.11,7.4,7.54,270.0,535.0,67.344
TTO,Trinidad and Tobago,Latin America & Caribbean,High income: nonOECD,1990,6.02,45.82,9.87,2.07,4.63,48.38,9.49,2.74,6.19,6.32,1.49,1.49,0.1,0.12,7.77,7.94,298.0,588.0,68.086
TTO,Trinidad and Tobago,Latin America & Caribbean,High income: nonOECD,1995,4.49,43.76,14.92,2.91,3.43,46.13,14.49,3.36,6.41,6.52,1.88,1.87,0.13,0.15,8.43,8.54,326.0,641.0,68.597
TTO,Trinidad and Tobago,Latin America & Caribbean,High income: nonOECD,2000,3.3,40.15,22.54,4.07,2.44,41.74,22.36,4.32,6.57,6.65,2.32,2.32,0.19,0.2,9.07,9.17,358.0,696.0,69.413
TTO,Trinidad and Tobago,Latin America & Caribbean,High income: nonOECD,2005,2.4,36.51,33.37,5.64,1.73,37.93,33.32,5.57,6.68,6.74,2.81,2.79,0.26,0.25,9.74,9.78,387.0,755.0,70.691
TTO,Trinidad and Tobago,Latin America & Caribbean,High income: nonOECD,2010,1.87,33.5,46.35,7.96,1.32,35.0,47.12,7.57,6.7,6.77,3.27,3.26,0.36,0.34,10.33,10.37,428.0,827.0,71.946
TUN,Tunisia,Middle East & North Africa,Upper middle income,1970,93.71,1.35,0.84,0.22,86.13,3.09,2.32,0.62,0.3,0.68,0.12,0.3,0.01,0.03,0.44,1.0,968.0,1854.0,51.145
TUN,Tunisia,Middle East & North Africa,Upper middle income,1975,90.8,2.1,1.39,0.3,82.7,3.87,3.31,0.77,0.45,0.86,0.19,0.41,0.02,0.04,0.65,1.31,1022.0,2055.0,56.794
TUN,Tunisia,Middle East & North Africa,Upper middle income,1980,85.0,3.92,2.5,0.43,72.1,7.39,4.8,1.14,0.73,1.38,0.29,0.58,0.02,0.06,1.05,2.02,1198.0,2383.0,61.999
TUN,Tunisia,Middle East & North Africa,Upper middle income,1985,79.0,5.67,3.32,0.83,66.3,8.7,6.36,1.86,1.04,1.72,0.43,0.81,0.04,0.09,1.52,2.62,1434.0,2867.0,65.831
TUN,Tunisia,Middle East & North Africa,Upper middle income,1990,69.11,9.0,4.99,1.27,56.45,11.75,8.32,2.46,1.56,2.24,0.64,1.06,0.06,0.12,2.26,3.43,1726.0,3444.0,68.792
TUN,Tunisia,Middle East & North Africa,Upper middle income,1995,61.16,11.56,6.65,1.93,49.26,13.9,9.76,3.37,2.0,2.66,0.86,1.31,0.1,0.17,2.95,4.13,2045.0,4078.0,71.517
TUN,Tunisia,Middle East & North Africa,Upper middle income,2000,52.91,13.75,8.72,2.51,40.56,16.32,11.66,4.01,2.45,3.14,1.12,1.57,0.13,0.2,3.69,4.9,2361.0,4686.0,73.172
TUN,Tunisia,Middle East & North Africa,Upper middle income,2005,44.35,16.14,10.41,4.09,32.52,18.68,12.71,5.68,2.94,3.6,1.45,1.86,0.2,0.28,4.59,5.75,2715.0,5385.0,74.217
TUN,Tunisia,Middle East & North Africa,Upper middle income,2010,36.84,19.32,11.54,7.2,26.83,19.49,13.05,8.4,3.46,3.96,1.88,2.2,0.36,0.42,5.7,6.58,3097.0,6141.0,75.041
TUR,Turkey,Europe & Central Asia,Upper middle income,1970,76.89,13.0,2.03,0.24,61.84,19.19,3.23,0.87,1.0,1.62,0.19,0.36,0.01,0.04,1.21,2.02,7185.0,14433.0,52.286
TUR,Turkey,Europe & Central Asia,Upper middle income,1975,73.8,14.37,2.52,0.33,59.0,21.47,3.83,1.18,1.14,1.79,0.25,0.44,0.02,0.06,1.4,2.29,8022.0,16166.0,55.387
TUR,Turkey,Europe & Central Asia,Upper middle income,1980,68.3,17.1,3.23,0.83,52.4,25.48,4.66,2.35,1.4,2.13,0.36,0.62,0.05,0.12,1.8,2.87,9329.0,18480.0,58.667
TUR,Turkey,Europe & Central Asia,Upper middle income,1985,54.44,25.76,1.66,3.88,40.03,33.98,2.6,7.04,2.02,2.74,0.54,0.87,0.21,0.36,2.77,3.97,10850.0,21631.0,61.682
TUR,Turkey,Europe & Central Asia,Upper middle income,1990,46.78,30.65,3.11,4.32,33.26,38.44,4.8,7.07,2.4,3.11,0.67,1.05,0.23,0.36,3.3,4.53,12585.0,25165.0,64.256
TUR,Turkey,Europe & Central Asia,Upper middle income,1995,43.2,34.7,4.55,3.96,30.6,40.6,6.98,6.45,2.64,3.3,0.75,1.17,0.21,0.33,3.59,4.81,14532.0,29092.0,66.963
TUR,Turkey,Europe & Central Asia,Upper middle income,2000,31.45,41.28,7.03,4.14,20.14,45.83,10.22,6.27,3.2,3.82,0.95,1.41,0.22,0.32,4.36,5.54,16834.0,33704.0,70.005
TUR,Turkey,Europe & Central Asia,Upper middle income,2005,23.93,46.35,10.5,3.95,14.35,47.61,14.66,5.62,3.62,4.12,1.17,1.65,0.2,0.28,4.99,6.06,19169.0,38334.0,72.424
TUR,Turkey,Europe & Central Asia,Upper middle income,2010,17.96,46.66,13.31,5.42,11.3,46.22,16.99,7.09,3.92,4.28,1.49,1.92,0.28,0.36,5.69,6.56,21571.0,43034.0,74.507
TUV,Tuvalu,East Asia & Pacific,Upper middle income,1970,,,,,,,,,,,,,,,,,,,
TUV,Tuvalu,East Asia & Pacific,Upper middle income,1975,,,,,,,,,,,,,,,,,,,
TUV,Tuvalu,East Asia & Pacific,Upper middle income,1980,,,,,,,,,,,,,,,,,,,
TUV,Tuvalu,East Asia & Pacific,Upper middle income,1985,,,,,,,,,,,,,,,,,,,
TUV,Tuvalu,East Asia & Pacific,Upper middle income,1990,,,,,,,,,,,,,,,,,,,
TUV,Tuvalu,East Asia & Pacific,Upper middle income,1995,,,,,,,,,,,,,,,,,,,
TUV,Tuvalu,East Asia & Pacific,Upper middle income,2000,,,,,,,,,,,,,,,,,,,
TUV,Tuvalu,East Asia & Pacific,Upper middle income,2005,,,,,,,,,,,,,,,,,,,
TUV,Tuvalu,East Asia & Pacific,Upper middle income,2010,,,,,,,,,,,,,,,,,,,
TZA,Tanzania,Sub-Saharan Africa,Low income,1970,82.27,2.85,0.11,0.03,66.14,8.68,0.24,0.13,0.84,1.74,0.02,0.05,0.0,0.01,0.85,1.79,2477.0,4764.0,46.784
